Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_1	switch_rate_1_to_0	switch_rate_1_to_2	switch_rate_2_to_1	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]	switch_rates_pos[3]	switch_rates_pos[4]
75100	-18.06993	-17.83821	-0.2317243	1.942409	0.081075	0.081075	0.2026113	0.4996269	0.1779257	0.1198362	0.202611	0	0.499627	0.177926	0	0.119836	0.202611	0.499627	0.177926	0.119836
75200	-16.95654	-15.84265	-1.113885	2.437795	0.467849	0.467849	0.1198378	0.7552579	0.09211893	0.03278534	0.119838	0	0.755258	0.0921189	0	0.0327853	0.119838	0.755258	0.0921189	0.0327853
75300	-21.88611	-21.10165	-0.7844613	2.218403	0.357818	0.357818	0.09975541	0.6099952	0.1754189	0.1148305	0.0997554	0	0.609995	0.175419	0	0.11483	0.0997554	0.609995	0.175419	0.11483
75400	-14.56885	-14.02821	-0.540644	2.280238	0.0521658	0.0521658	0.0955881	0.4175686	0.4778118	0.009031527	0.0955881	0	0.417569	0.477812	0	0.00903153	0.0955881	0.417569	0.477812	0.00903153
75500	-17.94039	-17.52918	-0.411206	2.000216	0.202749	0.202749	0.02934874	0.3088546	0.5923494	0.0694472	0.0293487	0	0.308855	0.592349	0	0.0694472	0.0293487	0.308855	0.592349	0.0694472
75600	-14.14924	-14.35667	0.2074282	1.428848	0.155483	0.155483	0.08852311	0.4496834	0.4096231	0.05217043	0.0885231	0	0.449683	0.409623	0	0.0521704	0.0885231	0.449683	0.409623	0.0521704
75700	-19.81391	-18.36418	-1.449725	2.15844	1.08304	1.08304	0.283122	0.5634865	0.1014476	0.0519438	0.283122	0	0.563487	0.101448	0	0.0519438	0.283122	0.563487	0.101448	0.0519438
75800	-20.21387	-19.09564	-1.118223	2.608086	0.301896	0.301896	0.1157267	0.6525633	0.1125434	0.1191667	0.115727	0	0.652563	0.112543	0	0.119167	0.115727	0.652563	0.112543	0.119167
75900	-19.39141	-20.01731	0.6259013	1.03071	0.135149	0.135149	0.1720979	0.3425236	0.350248	0.1351305	0.172098	0	0.342524	0.350248	0	0.13513	0.172098	0.342524	0.350248	0.13513
76000	-19.4735	-18.92272	-0.5507875	2.174061	0.168486	0.168486	0.1033803	0.2358203	0.4726786	0.1881208	0.10338	0	0.23582	0.472679	0	0.188121	0.10338	0.23582	0.472679	0.188121
76100	-21.98169	-21.88112	-0.1005705	1.756626	0.135704	0.135704	0.2406433	0.2308393	0.314779	0.2137384	0.240643	0	0.230839	0.314779	0	0.213738	0.240643	0.230839	0.314779	0.213738
76200	-18.76274	-18.76137	-0.001375043	1.199723	0.593412	0.593412	0.03953636	0.452674	0.1742303	0.3335594	0.0395364	0	0.452674	0.17423	0	0.333559	0.0395364	0.452674	0.17423	0.333559
76300	-19.96351	-20.30218	0.3386708	1.311812	0.141276	0.141276	0.09922024	0.5139029	0.04891848	0.3379583	0.0992202	0	0.513903	0.0489185	0	0.337958	0.0992202	0.513903	0.0489185	0.337958
76400	-21.56992	-19.00764	-2.562281	3.115611	1.23843	1.23843	0.03123119	0.6418448	0.2869396	0.03998445	0.0312312	0	0.641845	0.28694	0	0.0399844	0.0312312	0.641845	0.28694	0.0399844
76500	-19.26279	-19.62241	0.3596196	1.307619	0.124521	0.124521	0.03645044	0.3135845	0.3731724	0.2767927	0.0364504	0	0.313585	0.373172	0	0.276793	0.0364504	0.313585	0.373172	0.276793
76600	-17.20439	-16.8609	-0.3434853	1.393319	0.741926	0.741926	0.07485431	0.3740753	0.3225659	0.2285045	0.0748543	0	0.374075	0.322566	0	0.228504	0.0748543	0.374075	0.322566	0.228504
76700	-20.17313	-19.54296	-0.6301727	1.561401	0.860531	0.860531	0.09012934	0.08965689	0.6490523	0.1711615	0.0901293	0	0.0896569	0.649052	0	0.171161	0.0901293	0.0896569	0.649052	0.171161
76800	-15.42015	-15.10096	-0.319189	1.832134	0.278815	0.278815	0.1094732	0.5751557	0.1422367	0.1731345	0.109473	0	0.575156	0.142237	0	0.173134	0.109473	0.575156	0.142237	0.173134
76900	-17.14529	-15.92089	-1.224401	2.967072	0.0490889	0.0490889	0.02471165	0.4900015	0.3489345	0.1363523	0.0247116	0	0.490002	0.348935	0	0.136352	0.0247116	0.490002	0.348935	0.136352
77000	-19.09622	-19.00172	-0.09450127	1.730581	0.15568	0.15568	0.05471297	0.3063071	0.4686305	0.1703494	0.054713	0	0.306307	0.468631	0	0.170349	0.054713	0.306307	0.468631	0.170349
77100	-17.09171	-17.23078	0.1390779	1.305027	0.347654	0.347654	0.03056658	0.4297018	0.3925542	0.1471773	0.0305666	0	0.429702	0.392554	0	0.147177	0.0305666	0.429702	0.392554	0.147177
77200	-21.48396	-20.84199	-0.641969	1.887193	0.546535	0.546535	0.4079473	0.3137877	0.2564859	0.02177908	0.407947	0	0.313788	0.256486	0	0.0217791	0.407947	0.313788	0.256486	0.0217791
77300	-17.57007	-16.17425	-1.395815	2.802007	0.385568	0.385568	0.08365881	0.4590387	0.4364746	0.02082789	0.0836588	0	0.459039	0.436475	0	0.0208279	0.0836588	0.459039	0.436475	0.0208279
77400	-19.58215	-17.95603	-1.626123	1.547354	1.87053	1.87053	0.07291261	0.2537746	0.3994939	0.273819	0.0729126	0	0.253775	0.399494	0	0.273819	0.0729126	0.253775	0.399494	0.273819
77500	-17.11666	-16.50938	-0.6072854	1.746625	0.65242	0.65242	0.01895699	0.3317637	0.4905871	0.1586923	0.018957	0	0.331764	0.490587	0	0.158692	0.018957	0.331764	0.490587	0.158692
77600	-18.2755	-14.85872	-3.416777	3.857449	1.35109	1.35109	0.07876117	0.3391356	0.5192633	0.06283992	0.0787612	0	0.339136	0.519263	0	0.0628399	0.0787612	0.339136	0.519263	0.0628399
77700	-15.05185	-14.71356	-0.3382906	1.750973	0.379077	0.379077	0.08382533	0.280059	0.546606	0.08950971	0.0838253	0	0.280059	0.546606	0	0.0895097	0.0838253	0.280059	0.546606	0.0895097
77800	-14.93224	-14.67319	-0.2590541	1.434573	0.616241	0.616241	0.07948136	0.3896299	0.4620297	0.06885901	0.0794814	0	0.38963	0.46203	0	0.068859	0.0794814	0.38963	0.46203	0.068859
77900	-18.99477	-19.61233	0.6175525	1.039414	0.134793	0.134793	0.2660469	0.3785687	0.2439271	0.1114573	0.266047	0	0.378569	0.243927	0	0.111457	0.266047	0.378569	0.243927	0.111457
78000	-15.18347	-14.8795	-0.3039691	1.899709	0.196019	0.196019	0.1837984	0.09904369	0.6133939	0.103764	0.183798	0	0.0990437	0.613394	0	0.103764	0.183798	0.0990437	0.613394	0.103764
78100	-19.55155	-19.1737	-0.3778557	1.478168	0.691447	0.691447	0.04220951	0.6207556	0.1172777	0.2197571	0.0422095	0	0.620756	0.117278	0	0.219757	0.0422095	0.620756	0.117278	0.219757
78200	-21.69941	-19.2941	-2.405307	3.826041	0.371025	0.371025	0.2998912	0.6059646	0.03921797	0.05492629	0.299891	0	0.605965	0.039218	0	0.0549263	0.299891	0.605965	0.039218	0.0549263
78300	-20.02445	-20.67867	0.6542161	0.8293346	0.308209	0.308209	0.4090948	0.347321	0.1879694	0.05561478	0.409095	0	0.347321	0.187969	0	0.0556148	0.409095	0.347321	0.187969	0.0556148
78400	-15.03058	-14.77597	-0.2546054	1.574626	0.471739	0.471739	0.1598611	0.2088836	0.5845891	0.04666628	0.159861	0	0.208884	0.584589	0	0.0466663	0.159861	0.208884	0.584589	0.0466663
78500	-14.92447	-15.26409	0.3396257	1.392467	0.0596664	0.0596664	0.06893433	0.2084341	0.5977571	0.1248744	0.0689343	0	0.208434	0.597757	0	0.124874	0.0689343	0.208434	0.597757	0.124874
78600	-19.39011	-18.53327	-0.8568417	1.50025	1.14835	1.14835	0.1543651	0.2135167	0.3902892	0.2418291	0.154365	0	0.213517	0.390289	0	0.241829	0.154365	0.213517	0.390289	0.241829
78700	-21.02725	-19.51002	-1.517233	3.171621	0.137372	0.137372	0.03498479	0.2455215	0.576873	0.1426207	0.0349848	0	0.245522	0.576873	0	0.142621	0.0349848	0.245522	0.576873	0.142621
78800	-23.70804	-22.9479	-0.7601466	2.273909	0.277997	0.277997	0.2521058	0.3639909	0.3351828	0.04872051	0.252106	0	0.363991	0.335183	0	0.0487205	0.252106	0.363991	0.335183	0.0487205
78900	-20.81299	-14.07997	-6.733027	8.307303	0.217484	0.217484	0.04524432	0.1663456	0.6980526	0.09035743	0.0452443	0	0.166346	0.698053	0	0.0903574	0.0452443	0.166346	0.698053	0.0903574
79000	-13.89452	-13.09346	-0.8010608	2.311112	0.281708	0.281708	0.1056044	0.266695	0.6104806	0.01722005	0.105604	0	0.266695	0.610481	0	0.0172201	0.105604	0.266695	0.610481	0.0172201
79100	-18.50216	-17.97496	-0.5271923	1.162394	1.15656	1.15656	0.01348078	0.7383528	0.04238194	0.2057845	0.0134808	0	0.738353	0.0423819	0	0.205784	0.0134808	0.738353	0.0423819	0.205784
79200	-15.1731	-14.09396	-1.079138	2.743368	0.127529	0.127529	0.1737065	0.4473225	0.3373845	0.04158653	0.173706	0	0.447323	0.337384	0	0.0415865	0.173706	0.447323	0.337384	0.0415865
79300	-17.46972	-17.8183	0.3485848	1.151019	0.292155	0.292155	0.05615635	0.4981805	0.3724735	0.07318957	0.0561563	0	0.498181	0.372474	0	0.0731896	0.0561563	0.498181	0.372474	0.0731896
79400	-20.53	-17.97904	-2.550959	3.929941	0.412778	0.412778	0.07626259	0.360999	0.4535497	0.1091887	0.0762626	0	0.360999	0.45355	0	0.109189	0.0762626	0.360999	0.45355	0.109189
79500	-16.3709	-17.09725	0.7263509	0.8666122	0.198796	0.198796	0.3411998	0.2403739	0.2791342	0.1392922	0.3412	0	0.240374	0.279134	0	0.139292	0.3412	0.240374	0.279134	0.139292
79600	-18.26656	-15.31984	-2.946722	3.971775	0.766707	0.766707	0.07045329	0.6228527	0.2381629	0.06853107	0.0704533	0	0.622853	0.238163	0	0.0685311	0.0704533	0.622853	0.238163	0.0685311
79700	-25.57788	-25.18961	-0.3882684	2.132349	0.0476787	0.0476787	0.5649858	0.1575009	0.1237293	0.153784	0.564986	0	0.157501	0.123729	0	0.153784	0.564986	0.157501	0.123729	0.153784
79800	-20.31449	-21.34607	1.031584	0.6422539	0.117921	0.117921	0.1006181	0.45333	0.2759578	0.1700941	0.100618	0	0.45333	0.275958	0	0.170094	0.100618	0.45333	0.275958	0.170094
79900	-21.58674	-21.81717	0.2304293	1.129568	0.431762	0.431762	0.2093341	0.3427474	0.3370298	0.1108887	0.209334	0	0.342747	0.33703	0	0.110889	0.209334	0.342747	0.33703	0.110889
80000	-18.8871	-17.7585	-1.128604	2.418517	0.501847	0.501847	0.03632421	0.6675587	0.1735054	0.1226117	0.0363242	0	0.667559	0.173505	0	0.122612	0.0363242	0.667559	0.173505	0.122612
80100	-21.94044	-21.0358	-0.9046399	1.859763	0.836636	0.836636	0.286812	0.3225229	0.2817532	0.1089119	0.286812	0	0.322523	0.281753	0	0.108912	0.286812	0.322523	0.281753	0.108912
80200	-20.41023	-19.62662	-0.7836053	2.291844	0.283521	0.283521	0.06567594	0.6644158	0.1948345	0.07507372	0.0656759	0	0.664416	0.194834	0	0.0750737	0.0656759	0.664416	0.194834	0.0750737
80300	-16.44045	-16.10414	-0.3363135	2.094707	0.0333655	0.0333655	0.06123462	0.456775	0.3482668	0.1337236	0.0612346	0	0.456775	0.348267	0	0.133724	0.0612346	0.456775	0.348267	0.133724
80400	-15.63608	-15.89174	0.2556562	1.34914	0.186963	0.186963	0.1321617	0.4283259	0.3009809	0.1385315	0.132162	0	0.428326	0.300981	0	0.138531	0.132162	0.428326	0.300981	0.138531
80500	-19.3111	-19.33904	0.02793721	1.441338	0.322484	0.322484	0.07136815	0.6312476	0.1496685	0.1477158	0.0713682	0	0.631248	0.149668	0	0.147716	0.0713682	0.631248	0.149668	0.147716
80600	-21.00607	-16.71116	-4.29491	3.910396	2.17627	2.17627	0.004726101	0.7325652	0.138741	0.1239677	0.0047261	0	0.732565	0.138741	0	0.123968	0.0047261	0.732565	0.138741	0.123968
80700	-15.70485	-14.39097	-1.313879	2.027752	1.07789	1.07789	0.1299137	0.5933935	0.2361499	0.04054292	0.129914	0	0.593394	0.23615	0	0.0405429	0.129914	0.593394	0.23615	0.0405429
80800	-19.11183	-18.4666	-0.6452295	1.241223	1.19577	1.19577	0.07435015	0.1983108	0.602618	0.1247211	0.0743501	0	0.198311	0.602618	0	0.124721	0.0743501	0.198311	0.602618	0.124721
80900	-16.3872	-16.21639	-0.1708109	1.610285	0.352285	0.352285	0.2891251	0.214912	0.3547336	0.1412293	0.289125	0	0.214912	0.354734	0	0.141229	0.289125	0.214912	0.354734	0.141229
81000	-16.22797	-16.61583	0.3878616	1.297873	0.106024	0.106024	0.1158726	0.304595	0.4487376	0.1307947	0.115873	0	0.304595	0.448738	0	0.130795	0.115873	0.304595	0.448738	0.130795
81100	-17.63166	-17.7737	0.1420412	1.353565	0.296154	0.296154	0.07694692	0.435253	0.2619601	0.22584	0.0769469	0	0.435253	0.26196	0	0.22584	0.0769469	0.435253	0.26196	0.22584
81200	-21.16186	-20.67225	-0.489618	2.180207	0.10117	0.10117	0.119526	0.7242828	0.1046655	0.05152565	0.119526	0	0.724283	0.104666	0	0.0515256	0.119526	0.724283	0.104666	0.0515256
81300	-15.37025	-13.70126	-1.66899	2.997082	0.463667	0.463667	0.05740105	0.6499624	0.2771007	0.01553589	0.0574011	0	0.649962	0.277101	0	0.0155359	0.0574011	0.649962	0.277101	0.0155359
81400	-17.43429	-16.00806	-1.426225	2.632895	0.58509	0.58509	0.03297817	0.3922471	0.5482573	0.02651751	0.0329782	0	0.392247	0.548257	0	0.0265175	0.0329782	0.392247	0.548257	0.0265175
81500	-21.54284	-21.44537	-0.09746591	1.607625	0.2816	0.2816	0.3541052	0.4012838	0.1114473	0.1331638	0.354105	0	0.401284	0.111447	0	0.133164	0.354105	0.401284	0.111447	0.133164
81600	-17.18831	-17.84291	0.6546016	1.084924	0.0522343	0.0522343	0.1910979	0.3615293	0.4175127	0.02986004	0.191098	0	0.361529	0.417513	0	0.02986	0.191098	0.361529	0.417513	0.02986
81700	-21.08339	-20.59001	-0.4933786	2.005198	0.27994	0.27994	0.193906	0.5149017	0.09041315	0.2007792	0.193906	0	0.514902	0.0904132	0	0.200779	0.193906	0.514902	0.0904132	0.200779
81800	-20.20145	-19.49037	-0.7110779	1.529844	0.972993	0.972993	0.09929376	0.5171207	0.3360062	0.04757935	0.0992938	0	0.517121	0.336006	0	0.0475794	0.0992938	0.517121	0.336006	0.0475794
81900	-18.5271	-18.64443	0.1173305	1.137844	0.536585	0.536585	0.06784232	0.2316887	0.5777955	0.1226735	0.0678423	0	0.231689	0.577796	0	0.122673	0.0678423	0.231689	0.577796	0.122673
82000	-14.79893	-13.42567	-1.373263	2.498175	0.666848	0.666848	0.02227626	0.730055	0.1800262	0.0676425	0.0222763	0	0.730055	0.180026	0	0.0676425	0.0222763	0.730055	0.180026	0.0676425
82100	-17.24934	-15.95001	-1.299332	2.460965	0.630127	0.630127	0.09255197	0.6587234	0.1847949	0.06392978	0.092552	0	0.658723	0.184795	0	0.0639298	0.092552	0.658723	0.184795	0.0639298
82200	-15.64818	-14.30506	-1.34312	2.707894	0.426985	0.426985	0.1410971	0.66335	0.1063586	0.0891943	0.141097	0	0.66335	0.106359	0	0.0891943	0.141097	0.66335	0.106359	0.0891943
82300	-18.1786	-18.22562	0.04702738	1.577538	0.167194	0.167194	0.1151678	0.1912634	0.6659348	0.02763405	0.115168	0	0.191263	0.665935	0	0.027634	0.115168	0.191263	0.665935	0.027634
82400	-14.4675	-14.40064	-0.06685372	1.831656	0.0269573	0.0269573	0.1255815	0.3951489	0.3765001	0.1027695	0.125581	0	0.395149	0.3765	0	0.102769	0.125581	0.395149	0.3765	0.102769
82500	-18.707	-18.94082	0.2338232	1.384477	0.173459	0.173459	0.1629425	0.6501816	0.1094012	0.07747478	0.162942	0	0.650182	0.109401	0	0.0774748	0.162942	0.650182	0.109401	0.0774748
82600	-23.36229	-22.91004	-0.4522432	1.415039	0.828963	0.828963	0.07234039	0.3838114	0.3445019	0.1993463	0.0723404	0	0.383811	0.344502	0	0.199346	0.0723404	0.383811	0.344502	0.199346
82700	-19.18705	-18.81057	-0.3764846	2.028586	0.139659	0.139659	0.1056726	0.4150528	0.3640149	0.1152598	0.105673	0	0.415053	0.364015	0	0.11526	0.105673	0.415053	0.364015	0.11526
82800	-21.10479	-20.41126	-0.6935347	2.461293	0.0240014	0.0240014	0.1311036	0.6009319	0.1646073	0.1033572	0.131104	0	0.600932	0.164607	0	0.103357	0.131104	0.600932	0.164607	0.103357
82900	-17.57506	-17.38438	-0.1906849	1.979567	0.00287771	0.00287771	0.02325355	0.484775	0.3155627	0.1764088	0.0232535	0	0.484775	0.315563	0	0.176409	0.0232535	0.484775	0.315563	0.176409
83000	-21.95435	-19.45371	-2.500643	4.197086	0.0953166	0.0953166	0.07923394	0.364869	0.5275216	0.02837547	0.0792339	0	0.364869	0.527522	0	0.0283755	0.0792339	0.364869	0.527522	0.0283755
83100	-20.1597	-19.70704	-0.4526641	2.221147	0.0232769	0.0232769	0.04210643	0.5237555	0.3192395	0.1148986	0.0421064	0	0.523756	0.31924	0	0.114899	0.0421064	0.523756	0.31924	0.114899
83200	-19.96101	-20.31508	0.3540761	1.160219	0.277464	0.277464	0.2370413	0.3273817	0.3046277	0.1309493	0.237041	0	0.327382	0.304628	0	0.130949	0.237041	0.327382	0.304628	0.130949
83300	-24.77077	-24.2874	-0.4833747	2.08026	0.194874	0.194874	0.3264244	0.343616	0.2325768	0.09738286	0.326424	0	0.343616	0.232577	0	0.0973829	0.326424	0.343616	0.232577	0.0973829
83400	-19.10521	-16.78966	-2.315551	3.327369	0.779942	0.779942	0.1375736	0.6343877	0.05719729	0.1708414	0.137574	0	0.634388	0.0571973	0	0.170841	0.137574	0.634388	0.0571973	0.170841
83500	-22.86754	-22.98812	0.1205842	1.248445	0.42273	0.42273	0.4009292	0.3340425	0.05927658	0.2057518	0.400929	0	0.334042	0.0592766	0	0.205752	0.400929	0.334042	0.0592766	0.205752
83600	-21.08288	-18.60422	-2.478657	2.953522	1.31689	1.31689	0.0564284	0.5543445	0.3203297	0.06889736	0.0564284	0	0.554345	0.32033	0	0.0688974	0.0564284	0.554345	0.32033	0.0688974
83700	-18.8114	-18.14349	-0.6679127	1.59019	0.869482	0.869482	0.1663352	0.2243514	0.5804825	0.02883083	0.166335	0	0.224351	0.580483	0	0.0288308	0.166335	0.224351	0.580483	0.0288308
83800	-18.42854	-18.1214	-0.3071324	1.47289	0.626002	0.626002	0.09600113	0.4502968	0.2417383	0.2119637	0.0960011	0	0.450297	0.241738	0	0.211964	0.0960011	0.450297	0.241738	0.211964
83900	-21.84924	-21.72524	-0.1240047	1.485393	0.430372	0.430372	0.1624427	0.3735918	0.2607478	0.2032177	0.162443	0	0.373592	0.260748	0	0.203218	0.162443	0.373592	0.260748	0.203218
84000	-22.31481	-21.77991	-0.5348974	1.369417	0.95724	0.95724	0.1393833	0.4045847	0.1881863	0.2678457	0.139383	0	0.404585	0.188186	0	0.267846	0.139383	0.404585	0.188186	0.267846
84100	-19.68782	-20.23451	0.5466864	1.014681	0.230392	0.230392	0.2136974	0.4420148	0.2259569	0.1183308	0.213697	0	0.442015	0.225957	0	0.118331	0.213697	0.442015	0.225957	0.118331
84200	-18.28511	-18.01239	-0.2727217	1.38425	0.680231	0.680231	0.164508	0.5528765	0.2488331	0.03378241	0.164508	0	0.552877	0.248833	0	0.0337824	0.164508	0.552877	0.248833	0.0337824
84300	-19.31685	-17.86891	-1.447939	2.276036	0.963663	0.963663	0.1284473	0.7250373	0.05988299	0.08663248	0.128447	0	0.725037	0.059883	0	0.0866325	0.128447	0.725037	0.059883	0.0866325
84400	-16.87353	-15.85893	-1.014595	2.064412	0.741943	0.741943	0.08315423	0.5432292	0.2757257	0.09789087	0.0831542	0	0.543229	0.275726	0	0.0978909	0.0831542	0.543229	0.275726	0.0978909
84500	-16.33648	-15.9237	-0.4127809	1.641332	0.563208	0.563208	0.0472677	0.3379736	0.5825991	0.03215964	0.0472677	0	0.337974	0.582599	0	0.0321596	0.0472677	0.337974	0.582599	0.0321596
84600	-21.97562	-22.65142	0.6758017	0.9562748	0.159683	0.159683	0.3116883	0.3218559	0.3216607	0.04479509	0.311688	0	0.321856	0.321661	0	0.0447951	0.311688	0.321856	0.321661	0.0447951
84700	-16.61385	-16.63933	0.02547543	1.442484	0.3238	0.3238	0.06663511	0.535969	0.3377204	0.05967549	0.0666351	0	0.535969	0.33772	0	0.0596755	0.0666351	0.535969	0.33772	0.0596755
84800	-15.97925	-15.7945	-0.184744	1.68388	0.292623	0.292623	0.09813233	0.461947	0.3967487	0.04317199	0.0981323	0	0.461947	0.396749	0	0.043172	0.0981323	0.461947	0.396749	0.043172
84900	-18.92911	-17.06878	-1.860327	1.885784	1.7663	1.7663	0.2132015	0.2829983	0.4286113	0.07518879	0.213202	0	0.282998	0.428611	0	0.0751888	0.213202	0.282998	0.428611	0.0751888
85000	-19.89757	-18.6782	-1.219371	2.77636	0.23477	0.23477	0.1597204	0.3704611	0.2950091	0.1748094	0.15972	0	0.370461	0.295009	0	0.174809	0.15972	0.370461	0.295009	0.174809
85100	-15.76073	-16.1651	0.4043728	1.382504	0.00488315	0.00488315	0.1157224	0.4976417	0.3476502	0.03898563	0.115722	0	0.497642	0.34765	0	0.0389856	0.115722	0.497642	0.34765	0.0389856
85200	-16.23679	-15.89145	-0.345344	1.674437	0.462666	0.462666	0.1492736	0.2825642	0.5102581	0.05790406	0.149274	0	0.282564	0.510258	0	0.0579041	0.149274	0.282564	0.510258	0.0579041
85300	-17.95305	-15.84468	-2.10837	3.444053	0.456076	0.456076	0.02348163	0.8293868	0.09004121	0.05709037	0.0234816	0	0.829387	0.0900412	0	0.0570904	0.0234816	0.829387	0.0900412	0.0570904
85400	-17.38914	-17.15982	-0.2293213	1.238627	0.782453	0.782453	0.2344746	0.1644039	0.3939308	0.2071906	0.234475	0	0.164404	0.393931	0	0.207191	0.234475	0.164404	0.393931	0.207191
85500	-19.42121	-18.51912	-0.9020911	2.651425	0.0424255	0.0424255	0.09399313	0.3052603	0.3380285	0.2627181	0.0939931	0	0.30526	0.338028	0	0.262718	0.0939931	0.30526	0.338028	0.262718
85600	-15.8429	-15.08017	-0.7627277	1.395889	1.1586	1.1586	0.06489384	0.1711535	0.6207901	0.1431626	0.0648938	0	0.171153	0.62079	0	0.143163	0.0648938	0.171153	0.62079	0.143163
85700	-23.45043	-21.62525	-1.825179	2.195704	1.42123	1.42123	0.1588006	0.5183592	0.1608437	0.1619964	0.158801	0	0.518359	0.160844	0	0.161996	0.158801	0.518359	0.160844	0.161996
85800	-18.42421	-16.58484	-1.839373	2.554712	1.07642	1.07642	0.2039859	0.5200976	0.2098457	0.0660707	0.203986	0	0.520098	0.209846	0	0.0660707	0.203986	0.520098	0.209846	0.0660707
85900	-20.50585	-20.32455	-0.1813017	1.480185	0.492877	0.492877	0.1003207	0.4815033	0.2044825	0.2136935	0.100321	0	0.481503	0.204482	0	0.213693	0.100321	0.481503	0.204482	0.213693
86000	-16.44626	-16.54994	0.1036799	0.7375681	0.950511	0.950511	0.1268081	0.2398932	0.4511304	0.1821683	0.126808	0	0.239893	0.45113	0	0.182168	0.126808	0.239893	0.45113	0.182168
86100	-15.33288	-12.28667	-3.046216	4.055557	0.782419	0.782419	0.03659838	0.5702386	0.3781787	0.01498433	0.0365984	0	0.570239	0.378179	0	0.0149843	0.0365984	0.570239	0.378179	0.0149843
86200	-21.26069	-20.59454	-0.6661442	1.379436	1.07847	1.07847	0.01188605	0.6229301	0.2422998	0.1228841	0.011886	0	0.62293	0.2423	0	0.122884	0.011886	0.62293	0.2423	0.122884
86300	-16.78811	-17.26043	0.4723273	1.21801	0.101422	0.101422	0.08031095	0.5072393	0.3119671	0.1004827	0.0803109	0	0.507239	0.311967	0	0.100483	0.0803109	0.507239	0.311967	0.100483
86400	-16.07897	-14.75113	-1.327839	1.929633	1.18997	1.18997	0.05843025	0.34337	0.5391926	0.05900714	0.0584302	0	0.34337	0.539193	0	0.0590071	0.0584302	0.34337	0.539193	0.0590071
86500	-16.16079	-16.01398	-0.1468074	1.182699	0.755868	0.755868	0.1047824	0.6566885	0.1390282	0.09950088	0.104782	0	0.656689	0.139028	0	0.0995009	0.104782	0.656689	0.139028	0.0995009
86600	-17.23958	-13.31094	-3.928642	5.470029	0.250372	0.250372	0.04232597	0.5666856	0.3602861	0.03070238	0.042326	0	0.566686	0.360286	0	0.0307024	0.042326	0.566686	0.360286	0.0307024
86700	-25.42473	-25.18049	-0.244243	1.961713	0.0742895	0.0742895	0.1896014	0.4030994	0.3287264	0.0785728	0.189601	0	0.403099	0.328726	0	0.0785728	0.189601	0.403099	0.328726	0.0785728
86800	-15.23136	-15.45637	0.2250139	1.536215	0.0305304	0.0305304	0.1315871	0.3316551	0.3563161	0.1804418	0.131587	0	0.331655	0.356316	0	0.180442	0.131587	0.331655	0.356316	0.180442
86900	-14.17764	-13.61717	-0.560462	1.957247	0.394974	0.394974	0.1126328	0.2308538	0.5469026	0.1096108	0.112633	0	0.230854	0.546903	0	0.109611	0.112633	0.230854	0.546903	0.109611
87000	-21.86143	-19.59666	-2.26477	3.358514	0.698015	0.698015	0.1332208	0.2483758	0.5200804	0.09832299	0.133221	0	0.248376	0.52008	0	0.098323	0.133221	0.248376	0.52008	0.098323
87100	-16.52054	-15.45749	-1.063054	2.724667	0.130146	0.130146	0.09068664	0.6489442	0.193174	0.06719524	0.0906866	0	0.648944	0.193174	0	0.0671952	0.0906866	0.648944	0.193174	0.0671952
87200	-21.48898	-19.67448	-1.814501	3.534121	0.0721391	0.0721391	0.09694888	0.7144148	0.09132011	0.09731619	0.0969489	0	0.714415	0.0913201	0	0.0973162	0.0969489	0.714415	0.0913201	0.0973162
87300	-16.32035	-16.915	0.5946526	1.169492	0.0276148	0.0276148	0.06492617	0.3447926	0.5046193	0.08566193	0.0649262	0	0.344793	0.504619	0	0.0856619	0.0649262	0.344793	0.504619	0.0856619
87400	-18.95412	-16.89509	-2.059031	2.586933	1.26386	1.26386	0.08815097	0.6960982	0.1385101	0.07724073	0.088151	0	0.696098	0.13851	0	0.0772407	0.088151	0.696098	0.13851	0.0772407
87500	-15.75878	-15.25208	-0.5066979	1.394202	0.904255	0.904255	0.04318944	0.3939588	0.368693	0.1941587	0.0431894	0	0.393959	0.368693	0	0.194159	0.0431894	0.393959	0.368693	0.194159
87600	-23.56605	-23.68459	0.1185385	1.528045	0.145176	0.145176	0.1885672	0.6849297	0.08069589	0.04580722	0.188567	0	0.68493	0.0806959	0	0.0458072	0.188567	0.68493	0.0806959	0.0458072
87700	-15.09411	-12.42194	-2.672164	4.138057	0.325867	0.325867	0.0669293	0.6832815	0.1587055	0.09108374	0.0669293	0	0.683282	0.158705	0	0.0910837	0.0669293	0.683282	0.158705	0.0910837
87800	-18.70575	-16.47449	-2.231265	3.924231	0.0987932	0.0987932	0.02343085	0.4168162	0.4463221	0.1134309	0.0234308	0	0.416816	0.446322	0	0.113431	0.0234308	0.416816	0.446322	0.113431
87900	-18.07785	-17.08717	-0.9906845	2.537216	0.245228	0.245228	0.05526381	0.2584036	0.4055777	0.2807549	0.0552638	0	0.258404	0.405578	0	0.280755	0.0552638	0.258404	0.405578	0.280755
