Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_1	switch_rate_1_to_0	switch_rate_1_to_2	switch_rate_2_to_1	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]	switch_rates_pos[3]	switch_rates_pos[4]
75300	-22.84572	-22.93133	0.08561032	1.097482	0.608667	0.608667	0.01238934	0.6134163	0.09701312	0.2771812	0.0123893	0	0.613416	0.0970131	0	0.277181	0.0123893	0.613416	0.0970131	0.277181
75400	-26.14812	-25.82932	-0.3187947	1.795652	0.314902	0.314902	0.1751804	0.3479037	0.09407626	0.3828397	0.17518	0	0.347904	0.0940763	0	0.38284	0.17518	0.347904	0.0940763	0.38284
75500	-20.46954	-20.38403	-0.08550897	1.446992	0.430276	0.430276	0.2587733	0.388933	0.1722531	0.1800406	0.258773	0	0.388933	0.172253	0	0.180041	0.258773	0.388933	0.172253	0.180041
75600	-20.40242	-19.45388	-0.9485403	2.649158	0.0911418	0.0911418	0.05389115	0.3665669	0.4116881	0.1678538	0.0538912	0	0.366567	0.411688	0	0.167854	0.0538912	0.366567	0.411688	0.167854
75700	-15.79964	-13.25802	-2.541614	4.261425	0.0719483	0.0719483	0.03814611	0.9059629	0.005122361	0.05076861	0.0381461	0	0.905963	0.00512236	0	0.0507686	0.0381461	0.905963	0.00512236	0.0507686
75800	-20.57796	-19.5488	-1.029152	2.650335	0.170577	0.170577	0.2337338	0.6015349	0.05268449	0.1120468	0.233734	0	0.601535	0.0526845	0	0.112047	0.233734	0.601535	0.0526845	0.112047
75900	-18.29143	-17.09802	-1.193414	2.396234	0.588939	0.588939	0.2146549	0.3740456	0.3010158	0.1102837	0.214655	0	0.374046	0.301016	0	0.110284	0.214655	0.374046	0.301016	0.110284
76000	-20.20721	-18.95907	-1.248139	2.521158	0.51874	0.51874	0.07797127	0.5303075	0.203075	0.1886463	0.0779713	0	0.530308	0.203075	0	0.188646	0.0779713	0.530308	0.203075	0.188646
76100	-22.93127	-22.86342	-0.06784439	1.671268	0.188335	0.188335	0.09570618	0.6717101	0.07189646	0.1606872	0.0957062	0	0.67171	0.0718965	0	0.160687	0.0957062	0.67171	0.0718965	0.160687
76200	-19.76331	-20.19715	0.4338412	1.079788	0.27813	0.27813	0.3988237	0.349741	0.1170083	0.1344271	0.398824	0	0.349741	0.117008	0	0.134427	0.398824	0.349741	0.117008	0.134427
76300	-11.77541	-10.2101	-1.565304	3.055636	0.301428	0.301428	0.01391869	0.9013157	0.02311504	0.06165056	0.0139187	0	0.901316	0.023115	0	0.0616506	0.0139187	0.901316	0.023115	0.0616506
76400	-19.4911	-18.48135	-1.009748	2.605011	0.196497	0.196497	0.106734	0.3825295	0.3454775	0.1652591	0.106734	0	0.382529	0.345477	0	0.165259	0.106734	0.382529	0.345477	0.165259
76500	-13.72467	-12.52957	-1.195098	2.808941	0.177916	0.177916	0.006832957	0.8288216	0.04343224	0.1209132	0.00683296	0	0.828822	0.0434322	0	0.120913	0.00683296	0.828822	0.0434322	0.120913
76600	-16.8097	-16.14105	-0.6686492	1.6699	0.790508	0.790508	0.1280872	0.6906042	0.07129921	0.1100094	0.128087	0	0.690604	0.0712992	0	0.110009	0.128087	0.690604	0.0712992	0.110009
76700	-16.30514	-14.10375	-2.201393	3.195701	0.797452	0.797452	0.1023155	0.7171106	0.1194721	0.0611018	0.102315	0	0.717111	0.119472	0	0.0611018	0.102315	0.717111	0.119472	0.0611018
76800	-18.36292	-17.17969	-1.183235	2.656192	0.318802	0.318802	0.01870704	0.5887892	0.3542402	0.03826346	0.018707	0	0.588789	0.35424	0	0.0382635	0.018707	0.588789	0.35424	0.0382635
76900	-16.96194	-17.7163	0.7543667	0.5729564	0.464436	0.464436	0.1475991	0.1013691	0.5748067	0.1762251	0.147599	0	0.101369	0.574807	0	0.176225	0.147599	0.101369	0.574807	0.176225
77000	-18.15853	-16.44586	-1.712673	2.062629	1.4418	1.4418	0.15721	0.7946737	0.006400555	0.04171572	0.15721	0	0.794674	0.00640055	0	0.0417157	0.15721	0.794674	0.00640055	0.0417157
77100	-14.69883	-12.67181	-2.027023	3.70257	0.116212	0.116212	0.003301261	0.5501513	0.3773794	0.06916803	0.00330126	0	0.550151	0.377379	0	0.069168	0.00330126	0.550151	0.377379	0.069168
77200	-26.74896	-26.78814	0.03918061	1.228915	0.523664	0.523664	0.1643401	0.504505	0.2102934	0.1208615	0.16434	0	0.504505	0.210293	0	0.120862	0.16434	0.504505	0.210293	0.120862
77300	-17.00518	-14.78701	-2.218172	3.056888	0.953043	0.953043	0.03583065	0.4593993	0.4093528	0.09541722	0.0358307	0	0.459399	0.409353	0	0.0954172	0.0358307	0.459399	0.409353	0.0954172
77400	-18.85536	-19.28046	0.4250998	1.155948	0.210712	0.210712	0.04010522	0.3556803	0.4425927	0.1616218	0.0401052	0	0.35568	0.442593	0	0.161622	0.0401052	0.35568	0.442593	0.161622
77500	-16.82699	-16.62672	-0.2002624	1.65176	0.340262	0.340262	0.08091775	0.5068198	0.114932	0.2973305	0.0809178	0	0.50682	0.114932	0	0.29733	0.0809178	0.50682	0.114932	0.29733
77600	-14.33393	-13.5506	-0.7833241	2.299127	0.275957	0.275957	0.1156054	0.7681825	0.004283996	0.1119281	0.115605	0	0.768182	0.004284	0	0.111928	0.115605	0.768182	0.004284	0.111928
77700	-18.69087	-17.56061	-1.130262	2.735326	0.186695	0.186695	0.08592424	0.5973839	0.2042586	0.1124333	0.0859242	0	0.597384	0.204259	0	0.112433	0.0859242	0.597384	0.204259	0.112433
77800	-20.0296	-15.93058	-4.099015	5.099342	0.791433	0.791433	0.07759013	0.4989147	0.3644218	0.0590733	0.0775901	0	0.498915	0.364422	0	0.0590733	0.0775901	0.498915	0.364422	0.0590733
77900	-17.23447	-16.02325	-1.211215	1.563799	1.43918	1.43918	0.01442344	0.5824924	0.2711359	0.1319482	0.0144234	0	0.582492	0.271136	0	0.131948	0.0144234	0.582492	0.271136	0.131948
78000	-21.21972	-16.81476	-4.404958	4.134935	2.06178	2.06178	0.01290264	0.4952792	0.3599082	0.1319099	0.0129026	0	0.495279	0.359908	0	0.13191	0.0129026	0.495279	0.359908	0.13191
78100	-23.84431	-23.68973	-0.1545841	1.373523	0.57282	0.57282	0.0638412	0.5047213	0.2080687	0.2233688	0.0638412	0	0.504721	0.208069	0	0.223369	0.0638412	0.504721	0.208069	0.223369
78200	-16.67469	-15.39824	-1.276451	1.463023	1.60519	1.60519	0.06331279	0.748011	0.0274735	0.1612027	0.0633128	0	0.748011	0.0274735	0	0.161203	0.0633128	0.748011	0.0274735	0.161203
78300	-17.72574	-16.61577	-1.109968	2.617367	0.28436	0.28436	0.2528676	0.5370121	0.1644371	0.04568318	0.252868	0	0.537012	0.164437	0	0.0456832	0.252868	0.537012	0.164437	0.0456832
78400	-26.88685	-23.64501	-3.241839	4.578867	0.454731	0.454731	0.6480427	0.2970107	0.005586414	0.04936025	0.648043	0	0.297011	0.00558641	0	0.0493602	0.648043	0.297011	0.00558641	0.0493602
78500	-13.21476	-12.28157	-0.9331842	2.408655	0.316289	0.316289	0.03654121	0.9065023	0.00934478	0.04761175	0.0365412	0	0.906502	0.00934478	0	0.0476118	0.0365412	0.906502	0.00934478	0.0476118
78600	-20.50356	-19.63295	-0.8706128	1.354028	1.30834	1.30834	0.03531028	0.6797591	0.1682511	0.1166795	0.0353103	0	0.679759	0.168251	0	0.11668	0.0353103	0.679759	0.168251	0.11668
78700	-25.4516	-23.55545	-1.89615	1.87863	1.80928	1.80928	0.06589975	0.4570748	0.1603089	0.3167166	0.0658997	0	0.457075	0.160309	0	0.316717	0.0658997	0.457075	0.160309	0.316717
78800	-18.62772	-16.64853	-1.979194	3.595588	0.175366	0.175366	0.1251146	0.5459985	0.2334113	0.09547554	0.125115	0	0.545998	0.233411	0	0.0954755	0.125115	0.545998	0.233411	0.0954755
78900	-16.87538	-16.53503	-0.3403445	2.066429	0.0656745	0.0656745	0.2020003	0.6277515	0.05902208	0.1112261	0.202	0	0.627752	0.0590221	0	0.111226	0.202	0.627752	0.0590221	0.111226
79000	-20.80747	-19.23332	-1.574145	1.820856	1.54505	1.54505	0.2217674	0.5352457	0.2167148	0.02627208	0.221767	0	0.535246	0.216715	0	0.0262721	0.221767	0.535246	0.216715	0.0262721
79100	-18.90821	-18.08493	-0.8232796	1.703965	0.911074	0.911074	0.3203411	0.305579	0.3451152	0.02896475	0.320341	0	0.305579	0.345115	0	0.0289647	0.320341	0.305579	0.345115	0.0289647
79200	-18.45935	-18.06845	-0.3908996	1.745722	0.436937	0.436937	0.02006565	0.3501298	0.528021	0.1017835	0.0200656	0	0.35013	0.528021	0	0.101784	0.0200656	0.35013	0.528021	0.101784
79300	-19.9114	-18.55004	-1.361359	3.061587	0.0915311	0.0915311	0.1117497	0.5171395	0.2114396	0.1596711	0.11175	0	0.51714	0.21144	0	0.159671	0.11175	0.51714	0.21144	0.159671
79400	-21.27496	-19.90067	-1.374284	2.928243	0.237801	0.237801	0.2947825	0.578609	0.08037006	0.0462384	0.294783	0	0.578609	0.0803701	0	0.0462384	0.294783	0.578609	0.0803701	0.0462384
79500	-23.68636	-17.89761	-5.788748	7.113845	0.466662	0.466662	0.1006351	0.506774	0.343882	0.04870888	0.100635	0	0.506774	0.343882	0	0.0487089	0.100635	0.506774	0.343882	0.0487089
79600	-20.78862	-20.85983	0.07120823	1.3747	0.345851	0.345851	0.1593609	0.4091094	0.3322381	0.09929156	0.159361	0	0.409109	0.332238	0	0.0992916	0.159361	0.409109	0.332238	0.0992916
79700	-26.20081	-26.53998	0.339164	0.4856034	0.966992	0.966992	0.3894082	0.3088226	0.1289788	0.1727905	0.389408	0	0.308823	0.128979	0	0.172791	0.389408	0.308823	0.128979	0.172791
79800	-20.47098	-19.47148	-0.9995077	2.759786	0.0314816	0.0314816	0.0543	0.3490604	0.382565	0.2140746	0.0543	0	0.34906	0.382565	0	0.214075	0.0543	0.34906	0.382565	0.214075
79900	-15.98115	-14.97893	-1.002212	2.641768	0.152203	0.152203	0.145271	0.6874558	0.09452596	0.07274732	0.145271	0	0.687456	0.094526	0	0.0727473	0.145271	0.687456	0.094526	0.0727473
80000	-14.28565	-14.02917	-0.2564713	1.573094	0.475136	0.475136	0.02355851	0.8266412	0.01831185	0.1314885	0.0235585	0	0.826641	0.0183119	0	0.131488	0.0235585	0.826641	0.0183119	0.131488
80100	-21.00552	-20.40142	-0.6040989	1.90825	0.487608	0.487608	0.09061772	0.3604993	0.260343	0.2885399	0.0906177	0	0.360499	0.260343	0	0.28854	0.0906177	0.360499	0.260343	0.28854
80200	-24.54878	-24.93951	0.3907269	1.365958	0.0350742	0.0350742	0.1222946	0.3198863	0.4730175	0.08480158	0.122295	0	0.319886	0.473018	0	0.0848016	0.122295	0.319886	0.473018	0.0848016
80300	-20.56961	-20.09848	-0.4711305	2.252443	0.0104465	0.0104465	0.07273571	0.4643013	0.1442662	0.3186968	0.0727357	0	0.464301	0.144266	0	0.318697	0.0727357	0.464301	0.144266	0.318697
80400	-22.96709	-19.8152	-3.151895	4.333524	0.61013	0.61013	0.03873804	0.7202231	0.1391527	0.1018861	0.038738	0	0.720223	0.139153	0	0.101886	0.038738	0.720223	0.139153	0.101886
80500	-16.70619	-15.33252	-1.373671	1.497657	1.66777	1.66777	0.07417131	0.672631	0.04172393	0.2114737	0.0741713	0	0.672631	0.0417239	0	0.211474	0.0741713	0.672631	0.0417239	0.211474
80600	-15.86451	-16.11596	0.2514507	1.39118	0.149128	0.149128	0.06931856	0.6006811	0.1164775	0.2135229	0.0693186	0	0.600681	0.116477	0	0.213523	0.0693186	0.600681	0.116477	0.213523
80700	-21.70736	-19.1477	-2.559667	4.306458	0.0449684	0.0449684	0.01345749	0.5686041	0.326121	0.0918174	0.0134575	0	0.568604	0.326121	0	0.0918174	0.0134575	0.568604	0.326121	0.0918174
80800	-22.59708	-21.22779	-1.369289	2.114551	1.0465	1.0465	0.1768662	0.5958514	0.09514564	0.1321367	0.176866	0	0.595851	0.0951456	0	0.132137	0.176866	0.595851	0.0951456	0.132137
80900	-17.24178	-16.261	-0.9807853	2.674477	0.0980676	0.0980676	0.02144416	0.656069	0.1464893	0.1759976	0.0214442	0	0.656069	0.146489	0	0.175998	0.0214442	0.656069	0.146489	0.175998
81000	-20.30479	-15.44402	-4.860776	5.186391	1.46614	1.46614	0.01697454	0.7914276	0.09188554	0.09971229	0.0169745	0	0.791428	0.0918855	0	0.0997123	0.0169745	0.791428	0.0918855	0.0997123
81100	-15.92835	-15.27326	-0.6550845	1.656034	0.79081	0.79081	0.02193259	0.5068753	0.3071211	0.164071	0.0219326	0	0.506875	0.307121	0	0.164071	0.0219326	0.506875	0.307121	0.164071
81200	-14.87207	-12.64838	-2.22369	3.615563	0.399887	0.399887	0.06160736	0.6583473	0.227075	0.05297032	0.0616074	0	0.658347	0.227075	0	0.0529703	0.0616074	0.658347	0.227075	0.0529703
81300	-18.92016	-18.87352	-0.04663661	1.496874	0.341523	0.341523	0.02229789	0.563073	0.2459208	0.1687083	0.0222979	0	0.563073	0.245921	0	0.168708	0.0222979	0.563073	0.245921	0.168708
81400	-17.84951	-17.33114	-0.5183655	1.953521	0.356604	0.356604	0.2368971	0.2850276	0.440143	0.03793233	0.236897	0	0.285028	0.440143	0	0.0379323	0.236897	0.285028	0.440143	0.0379323
81500	-16.3435	-16.78311	0.4396058	1.110497	0.241657	0.241657	0.06214565	0.514749	0.0833461	0.3397592	0.0621456	0	0.514749	0.0833461	0	0.339759	0.0621456	0.514749	0.0833461	0.339759
81600	-23.53347	-21.90573	-1.627738	3.363842	0.0556553	0.0556553	0.1959094	0.4489807	0.1928858	0.1622241	0.195909	0	0.448981	0.192886	0	0.162224	0.195909	0.448981	0.192886	0.162224
81700	-18.95834	-19.3139	0.355566	1.404397	0.0317961	0.0317961	0.1551045	0.5206231	0.0972427	0.2270297	0.155104	0	0.520623	0.0972427	0	0.22703	0.155104	0.520623	0.0972427	0.22703
81800	-17.31286	-17.86218	0.549327	0.9014543	0.340978	0.340978	0.01787237	0.4369044	0.3047384	0.2404848	0.0178724	0	0.436904	0.304738	0	0.240485	0.0178724	0.436904	0.304738	0.240485
81900	-18.00832	-18.30233	0.2940094	0.9682921	0.529458	0.529458	0.04769329	0.4166048	0.06359106	0.4721109	0.0476933	0	0.416605	0.0635911	0	0.472111	0.0476933	0.416605	0.0635911	0.472111
82000	-15.98856	-13.49467	-2.493886	3.15288	1.13277	1.13277	0.01451763	0.6583115	0.2626916	0.0644793	0.0145176	0	0.658311	0.262692	0	0.0644793	0.0145176	0.658311	0.262692	0.0644793
82100	-14.81228	-12.95413	-1.858157	3.097285	0.552631	0.552631	0.1856688	0.6351724	0.06908222	0.1100765	0.185669	0	0.635172	0.0690822	0	0.110076	0.185669	0.635172	0.0690822	0.110076
82200	-19.76342	-19.84833	0.08491361	1.459606	0.24724	0.24724	0.2449713	0.3480393	0.3052334	0.101756	0.244971	0	0.348039	0.305233	0	0.101756	0.244971	0.348039	0.305233	0.101756
82300	-21.11303	-21.78179	0.6687588	1.076503	0.0464975	0.0464975	0.09025579	0.49684	0.1780848	0.2348194	0.0902558	0	0.49684	0.178085	0	0.234819	0.0902558	0.49684	0.178085	0.234819
82400	-15.93374	-15.27578	-0.657963	1.602799	0.846923	0.846923	0.04132829	0.700837	0.06941957	0.1884152	0.0413283	0	0.700837	0.0694196	0	0.188415	0.0413283	0.700837	0.0694196	0.188415
82500	-14.06125	-13.60837	-0.4528759	2.092582	0.152053	0.152053	0.04171299	0.7697724	0.05664732	0.1318673	0.041713	0	0.769772	0.0566473	0	0.131867	0.041713	0.769772	0.0566473	0.131867
82600	-16.49861	-14.93902	-1.559586	1.723238	1.62811	1.62811	0.1902585	0.1268365	0.6583622	0.0245428	0.190259	0	0.126837	0.658362	0	0.0245428	0.190259	0.126837	0.658362	0.0245428
82700	-19.42063	-19.40506	-0.01556997	1.121916	0.685414	0.685414	0.2785294	0.1097451	0.4420034	0.169722	0.278529	0	0.109745	0.442003	0	0.169722	0.278529	0.109745	0.442003	0.169722
82800	-15.707	-15.15703	-0.5499712	1.36852	0.97321	0.97321	0.07115035	0.5190361	0.3446516	0.06516193	0.0711503	0	0.519036	0.344652	0	0.0651619	0.0711503	0.519036	0.344652	0.0651619
82900	-15.26402	-14.52539	-0.7386255	1.805311	0.725074	0.725074	0.0328962	0.5430019	0.2415998	0.182502	0.0328962	0	0.543002	0.2416	0	0.182502	0.0328962	0.543002	0.2416	0.182502
83000	-14.76515	-14.22878	-0.5363637	2.003991	0.324133	0.324133	0.06576607	0.5833744	0.3028925	0.04796706	0.0657661	0	0.583374	0.302892	0	0.0479671	0.0657661	0.583374	0.302892	0.0479671
83100	-19.09429	-19.26091	0.1666127	1.077954	0.547193	0.547193	0.1511446	0.09949455	0.5824295	0.1669314	0.151145	0	0.0994945	0.582429	0	0.166931	0.151145	0.0994945	0.582429	0.166931
83200	-21.1765	-21.47082	0.2943237	1.083947	0.413489	0.413489	0.03185194	0.5676004	0.1321773	0.2683704	0.0318519	0	0.5676	0.132177	0	0.26837	0.0318519	0.5676	0.132177	0.26837
83300	-19.15597	-19.02505	-0.1309205	1.69829	0.22439	0.22439	0.04659323	0.7889606	0.1122315	0.05221467	0.0465932	0	0.788961	0.112232	0	0.0522147	0.0465932	0.788961	0.112232	0.0522147
83400	-17.23095	-17.51547	0.2845194	0.8133842	0.693856	0.693856	0.08975104	0.6246655	0.1743143	0.1112692	0.089751	0	0.624666	0.174314	0	0.111269	0.089751	0.624666	0.174314	0.111269
83500	-15.11313	-13.18674	-1.92639	3.603297	0.114853	0.114853	0.05503549	0.6788169	0.145592	0.1205556	0.0550355	0	0.678817	0.145592	0	0.120556	0.0550355	0.678817	0.145592	0.120556
83600	-16.32112	-14.97708	-1.344036	2.974603	0.161193	0.161193	0.02710304	0.7113638	0.1215069	0.1400262	0.027103	0	0.711364	0.121507	0	0.140026	0.027103	0.711364	0.121507	0.140026
83700	-19.08971	-18.80705	-0.2826558	1.697911	0.376504	0.376504	0.1679832	0.2798612	0.4235288	0.1286268	0.167983	0	0.279861	0.423529	0	0.128627	0.167983	0.279861	0.423529	0.128627
83800	-18.48195	-18.13911	-0.3428412	1.875577	0.259024	0.259024	0.09627618	0.4923271	0.32418	0.08721675	0.0962762	0	0.492327	0.32418	0	0.0872168	0.0962762	0.492327	0.32418	0.0872168
83900	-16.40542	-11.54635	-4.859064	6.218259	0.432565	0.432565	0.02823762	0.7649023	0.1737287	0.03313141	0.0282376	0	0.764902	0.173729	0	0.0331314	0.0282376	0.764902	0.173729	0.0331314
84000	-19.04529	-19.1294	0.0841099	1.643369	0.064281	0.064281	0.0268708	0.6429821	0.08197152	0.2481756	0.0268708	0	0.642982	0.0819715	0	0.248176	0.0268708	0.642982	0.0819715	0.248176
84100	-15.85464	-14.21082	-1.643824	3.013585	0.421999	0.421999	0.1356401	0.6692728	0.1049466	0.09014049	0.13564	0	0.669273	0.104947	0	0.0901405	0.13564	0.669273	0.104947	0.0901405
84200	-13.54196	-12.24849	-1.293461	3.030387	0.0548333	0.0548333	0.06684243	0.8413925	0.004528959	0.08723612	0.0668424	0	0.841392	0.00452896	0	0.0872361	0.0668424	0.841392	0.00452896	0.0872361
84300	-17.44375	-18.53465	1.090902	0.576464	0.124393	0.124393	0.0306001	0.4730817	0.268324	0.2279942	0.0306001	0	0.473082	0.268324	0	0.227994	0.0306001	0.473082	0.268324	0.227994
84400	-20.23465	-21.05285	0.8182043	0.4758559	0.497699	0.497699	0.2100209	0.4288196	0.02788699	0.3332725	0.210021	0	0.42882	0.027887	0	0.333273	0.210021	0.42882	0.027887	0.333273
84500	-17.88915	-16.55241	-1.336731	2.725615	0.402876	0.402876	0.04084488	0.5304985	0.4017452	0.02691148	0.0408449	0	0.530498	0.401745	0	0.0269115	0.0408449	0.530498	0.401745	0.0269115
84600	-19.20078	-18.81459	-0.3861903	1.999346	0.178604	0.178604	0.1328241	0.4330492	0.3167097	0.117417	0.132824	0	0.433049	0.31671	0	0.117417	0.132824	0.433049	0.31671	0.117417
84700	-13.85966	-13.49594	-0.3637219	2.048722	0.10676	0.10676	0.02326881	0.8185642	0.06036324	0.09780375	0.0232688	0	0.818564	0.0603632	0	0.0978038	0.0232688	0.818564	0.0603632	0.0978038
84800	-19.39766	-17.78206	-1.615596	3.013745	0.39361	0.39361	0.06237019	0.4178084	0.3734512	0.1463703	0.0623702	0	0.417808	0.373451	0	0.14637	0.0623702	0.417808	0.373451	0.14637
84900	-20.13359	-18.40592	-1.727676	2.079749	1.43969	1.43969	0.1474154	0.2246135	0.5802588	0.0477123	0.147415	0	0.224614	0.580259	0	0.0477123	0.147415	0.224614	0.580259	0.0477123
85000	-19.28972	-19.33448	0.04476044	1.454017	0.292983	0.292983	0.2016609	0.2432449	0.185372	0.3697222	0.201661	0	0.243245	0.185372	0	0.369722	0.201661	0.243245	0.185372	0.369722
85100	-19.41174	-18.31577	-1.09597	1.097169	1.79056	1.79056	0.2440595	0.4171785	0.2505708	0.08819126	0.244059	0	0.417178	0.250571	0	0.0881913	0.244059	0.417178	0.250571	0.0881913
85200	-25.52187	-24.24599	-1.27588	2.854699	0.21294	0.21294	0.1264009	0.2224718	0.5360942	0.115033	0.126401	0	0.222472	0.536094	0	0.115033	0.126401	0.222472	0.536094	0.115033
85300	-22.07434	-18.98588	-3.088464	4.813034	0.0671891	0.0671891	0.1812995	0.6640376	0.03627873	0.1183842	0.181299	0	0.664038	0.0362787	0	0.118384	0.181299	0.664038	0.0362787	0.118384
85400	-16.56865	-17.39212	0.8234781	0.8732051	0.0950763	0.0950763	0.0602878	0.810858	0.01258683	0.1162673	0.0602878	0	0.810858	0.0125868	0	0.116267	0.0602878	0.810858	0.0125868	0.116267
85500	-18.46233	-18.76763	0.3052973	1.161581	0.324881	0.324881	0.2336497	0.4497077	0.1762614	0.1403812	0.23365	0	0.449708	0.176261	0	0.140381	0.23365	0.449708	0.176261	0.140381
85600	-24.09633	-24.34752	0.2511836	1.266701	0.273874	0.273874	0.2234643	0.4365806	0.2985562	0.0413989	0.223464	0	0.436581	0.298556	0	0.0413989	0.223464	0.436581	0.298556	0.0413989
85700	-23.81348	-23.40746	-0.4060253	2.092296	0.105488	0.105488	0.2554822	0.5071929	0.1668378	0.07048711	0.255482	0	0.507193	0.166838	0	0.0704871	0.255482	0.507193	0.166838	0.0704871
85800	-20.1811	-19.96562	-0.2154797	1.871301	0.135939	0.135939	0.05219507	0.5532995	0.2917578	0.1027477	0.0521951	0	0.553299	0.291758	0	0.102748	0.0521951	0.553299	0.291758	0.102748
85900	-16.60726	-16.97106	0.3637946	0.9638489	0.464116	0.464116	0.1607137	0.3436124	0.1978147	0.2978592	0.160714	0	0.343612	0.197815	0	0.297859	0.160714	0.343612	0.197815	0.297859
86000	-24.73865	-24.19432	-0.5443361	1.910205	0.425891	0.425891	0.1455138	0.4754123	0.1615304	0.2175435	0.145514	0	0.475412	0.16153	0	0.217544	0.145514	0.475412	0.16153	0.217544
86100	-16.47404	-16.86099	0.3869522	0.819467	0.58534	0.58534	0.08794116	0.4495271	0.3904189	0.07211285	0.0879412	0	0.449527	0.390419	0	0.0721129	0.0879412	0.449527	0.390419	0.0721129
86200	-20.16257	-20.32992	0.1673492	1.176806	0.447604	0.447604	0.1780734	0.3062005	0.2892976	0.2264285	0.178073	0	0.3062	0.289298	0	0.226429	0.178073	0.3062	0.289298	0.226429
86300	-12.79065	-12.18765	-0.6030092	2.252777	0.141992	0.141992	0.004912532	0.8782681	0.03700356	0.07981582	0.00491253	0	0.878268	0.0370036	0	0.0798158	0.00491253	0.878268	0.0370036	0.0798158
86400	-19.57061	-18.9186	-0.6520054	2.296224	0.147541	0.147541	0.0357344	0.1699827	0.7171785	0.07710436	0.0357344	0	0.169983	0.717179	0	0.0771044	0.0357344	0.169983	0.717179	0.0771044
86500	-16.91892	-15.26704	-1.65188	3.362757	0.0808826	0.0808826	0.06960831	0.09123753	0.7651831	0.07397105	0.0696083	0	0.0912375	0.765183	0	0.073971	0.0696083	0.0912375	0.765183	0.073971
86600	-21.88992	-20.58604	-1.303876	1.595073	1.50056	1.50056	0.1477371	0.745361	0.1019443	0.004957544	0.147737	0	0.745361	0.101944	0	0.00495754	0.147737	0.745361	0.101944	0.00495754
86700	-19.74125	-15.7731	-3.968152	5.401302	0.358609	0.358609	0.1173856	0.7203183	0.1280203	0.03427583	0.117386	0	0.720318	0.12802	0	0.0342758	0.117386	0.720318	0.12802	0.0342758
86800	-19.86413	-19.80933	-0.05480145	1.820559	0.0260014	0.0260014	0.01974941	0.2562286	0.6610043	0.06301769	0.0197494	0	0.256229	0.661004	0	0.0630177	0.0197494	0.256229	0.661004	0.0630177
86900	-16.21196	-16.39826	0.186295	1.268592	0.336873	0.336873	0.1125398	0.4871116	0.3628595	0.03748912	0.11254	0	0.487112	0.36286	0	0.0374891	0.11254	0.487112	0.36286	0.0374891
87000	-20.22102	-16.82912	-3.391901	4.314719	0.868941	0.868941	0.04537187	0.4697862	0.4670145	0.01782745	0.0453719	0	0.469786	0.467014	0	0.0178275	0.0453719	0.469786	0.467014	0.0178275
87100	-20.38399	-18.96852	-1.415477	3.052861	0.154375	0.154375	0.01080468	0.751255	0.08826686	0.1496735	0.0108047	0	0.751255	0.0882669	0	0.149673	0.0108047	0.751255	0.0882669	0.149673
87200	-21.15974	-19.27195	-1.887791	3.641404	0.0381458	0.0381458	0.1359262	0.6559887	0.08494285	0.1231422	0.135926	0	0.655989	0.0849428	0	0.123142	0.135926	0.655989	0.0849428	0.123142
87300	-14.14177	-10.87015	-3.271619	4.342295	0.721083	0.721083	0.09465248	0.8044988	0.05818382	0.04266495	0.0946525	0	0.804499	0.0581838	0	0.0426649	0.0946525	0.804499	0.0581838	0.0426649
87400	-17.33654	-16.5404	-0.7961423	2.234981	0.352921	0.352921	0.1736312	0.6014446	0.05634744	0.1685768	0.173631	0	0.601445	0.0563474	0	0.168577	0.173631	0.601445	0.0563474	0.168577
87500	-19.00411	-16.89044	-2.113675	3.023833	0.881601	0.881601	0.065127	0.4445111	0.4016752	0.08868661	0.065127	0	0.444511	0.401675	0	0.0886866	0.065127	0.444511	0.401675	0.0886866
87600	-19.37542	-17.72996	-1.645452	3.172999	0.264212	0.264212	0.003504841	0.7278897	0.09709475	0.1715107	0.00350484	0	0.72789	0.0970948	0	0.171511	0.00350484	0.72789	0.0970948	0.171511
87700	-19.63349	-18.39096	-1.242531	2.226255	0.808035	0.808035	0.2500563	0.5310713	0.1453611	0.07351128	0.250056	0	0.531071	0.145361	0	0.0735113	0.250056	0.531071	0.145361	0.0735113
87800	-16.92056	-15.92981	-0.9907491	2.412696	0.369812	0.369812	0.004321402	0.6778994	0.1452823	0.1724969	0.0043214	0	0.677899	0.145282	0	0.172497	0.0043214	0.677899	0.145282	0.172497
87900	-16.0913	-14.07827	-2.013032	3.791677	0.0131145	0.0131145	0.05512587	0.4110472	0.4346016	0.09922532	0.0551259	0	0.411047	0.434602	0	0.0992253	0.0551259	0.411047	0.434602	0.0992253
88000	-20.50346	-18.18684	-2.316622	4.103808	0.00457304	0.00457304	0.03575579	0.3012527	0.653178	0.009813432	0.0357558	0	0.301253	0.653178	0	0.00981343	0.0357558	0.301253	0.653178	0.00981343
88100	-23.68333	-22.47168	-1.211653	2.957817	0.0455952	0.0455952	0.116321	0.3943518	0.2526044	0.2367228	0.116321	0	0.394352	0.252604	0	0.236723	0.116321	0.394352	0.252604	0.236723
